Version,Permissions,Movement State,Number of Dimensions ,Number of Gaussians, Dimension Name,Weight 0, Mean 0, Var 0,Weight 1, Mean 1, Var 1,Weight 2, Mean 2, Var 2,Weight 3, Mean 3, Var 3
2.5,2,missing,2,4,m,-1.12124432675382434965172251395,10.6014467285760218828727374785,0.340523340078703995459363795817,-1.93799258716673850067024886812,5.72538936231806960819312735111,1.81178261065328882750691263936,-1.28644303786651881260638674576,7.30125671733176861977199223475,0.316378605298254456101858522743,-1.37088732292680837154819073476,9.27381902232372823391415295191,0.390531736629270653793355450034
2.5,2,missing,2,4,i4,-1.12124432675382434965172251395,0,1.0000000000000000364321973155e-10,-1.93799258716673850067024886812,0,1.0000000000000000364321973155e-10,-1.28644303786651881260638674576,0,1.0000000000000000364321973155e-10,-1.37088732292680837154819073476,0,1.0000000000000000364321973155e-10
2.5,2,moving weakly,2,4,m,-1.61353633499402637774267077475,10.1004128961671586495185692911,0.437166310191273055352212395519,-0.335398795895327173077760107844,8.67945616001991382404412433971,1.11488818357653940438467543572,-4.03688091227786571835167706013,8.92613099774054497004271979677,5.32986333282298119229380972683,-2.68659171612762515124472884054,10.379155907929893842833735107,0.270682597216435283371538389474
2.5,2,moving weakly,2,4,i4,-1.61353633499402637774267077475,-4.02382842852927158361353576765,50.2383637544006731445733748842,-0.335398795895327173077760107844,-1.62267458236268447002714765404,6.46877061915178686035687860567,-4.03688091227786571835167706013,18.5397751913397215162149223033,2261.96163230175079661421477795,-2.68659171612762515124472884054,5.96280727698240564649267980712,220.168521578644742930919164792
2.5,2,moving weakly; expanding,2,4,m,-1.79129951611487170382019940007,8.82619777059026588972301397007,1.06870891341309004474169341847,-1.49129737234058712402884339099,8.9208760706643772664392599836,0.742534189836348446078773122281,-0.64650175213248139982624707045,7.8708898336971033771192196582,0.24556752911262691441152128391,-2.47336174588250523598276231496,9.60444739679793890729797567474,0.815785449345597157844167668372
2.5,2,moving weakly; expanding,2,4,i4,-1.79129951611487170382019940007,1.52715044385512555003003853926,12.9408462386000042698697143351,-1.49129737234058712402884339099,8.7826541567849201186390928342,21.1857287197912853571324376389,-0.64650175213248139982624707045,2.74761746139282214684840255359,5.12493528998584402245342062088,-2.47336174588250523598276231496,14.1433614303906090015061636223,154.838775830881530737315188162
2.5,2,moving weakly; post expansion,2,4,m,-2.05834126390935656658598418289,10.276687757002505918535462115,0.257802940930559998378157615662,-2.60302486597711846272318325646,10.0372066555132715137688137474,1.37139722487519577498460421339,-1.56383435124041580976950172044,10.2879063876624101681045431178,0.338637784920038598102109972388,-0.529408362201805204882987254678,8.50998502792841016173497337149,1.2247667236633077436636085622
2.5,2,moving weakly; post expansion,2,4,i4,-2.05834126390935656658598418289,6.89547423416460603107225324493,158.132584051799256030790274963,-2.60302486597711846272318325646,16.9294837788500984743222943507,2613.16974988997071704943664372,-1.56383435124041580976950172044,-6.30624761740614747651534344186,102.390096832672043092316016555,-0.529408362201805204882987254678,-1.51220858763665289004052283417,10.2162377874594749727066300693
2.5,2,not moving; alive,2,4,m,-2.42516927654799507863003782404,7.69010848879257657983998797135,0.245631185352841896474274108186,-1.45322649549977844785075831169,7.55531797349814482345209398773,0.152805422914276789470022777095,-3.1089830668709725891574180423,8.75163982493782732774434407474,1.34738213749558610743406461552,-0.457165030544361472575332072665,7.20956358223101290150225395337,0.109838557923154667150811292231
2.5,2,not moving; alive,2,4,i4,-2.42516927654799507863003782404,1.21544216305920804721552030969,6.58508280870104645288165556849,-1.45322649549977844785075831169,-3.28420627408207010944352077786,4.73419246523974734941475617234,-3.1089830668709725891574180423,-3.31014158459459828520721202949,76.263512679212695388741849456,-0.457165030544361472575332072665,-0.642243020823438648392311733915,1.42037173158104157444370230223
2.5,2,not moving; expanding,2,4,m,-2.51775116612085714251634271932,8.38704400044368370004121970851,0.94503611469242798648338066414,-0.813801961285756769726162929146,7.36681778511750007254477168317,0.161617440876369755642372183502,-1.82310528832159435275173109403,7.69559461318637971771750017069,0.115473832516563845729251625016,-1.15624380454226560743791196728,7.5969873459582633046238697716,0.165694742008021478341106558219
2.5,2,not moving; expanding,2,4,i4,-2.51775116612085714251634271932,6.49657666814198897498044971144,81.0434878347602136727800825611,-0.813801961285756769726162929146,1.50676402601272307890667434549,1.67350637925536505079548987851,-1.82310528832159435275173109403,9.05116479970458165382751758443,11.2954003374220377509118407033,-1.15624380454226560743791196728,4.37306847931727649125832613208,3.00336906257067681735861697234
2.5,2,not moving; dead,2,4,m,-2.78977734793256582079834515753,7.56881194923140032670971777407,0.23825042830813458749616984278,-3.51161882877667252955689036753,7.95711966812037374552346591372,0.905784315711926524272712413222,-1.41563675211570649814518674248,7.31577166371772680264484733925,0.130691826770743091401527635753,-0.406547332336130717855837701791,7.16232485284250497414859637502,0.159052317811287480253668036312
2.5,2,not moving; dead,2,4,i4,-2.78977734793256582079834515753,-0.338751350668484330075358457179,2.39586175417197422277126861445,-3.51161882877667252955689036753,-4.29486250602876395987550495192,46.7584765066678755829343572259,-1.41563675211570649814518674248,-1.60143954921605535801631958748,2.39516577129118735101087622752,-0.406547332336130717855837701791,-0.353241221188186238499895353016,0.153977654216232162642796765795
2.5,2,contracting after expansion,2,4,m,-2.41187074536890833087454666384,7.55077498363495625000041400199,0.143572299908804268397943815216,-2.77554999235815191838128157542,7.91064947628481984764903245377,0.575448127648627405505976639688,-1.18042166882443289033233213559,7.55192706711997185919926778297,0.178197994035556916969653684646,-0.614542713779677507446308482031,7.33800101419229378052477841265,0.187829790486027548013225896284
